transaction_id,date,region,product_category,quantity,revenue,net_profit
TRX01648,2026-05-14,North America,Food,149,30321.5,26258.419
TRX01649,2026-02-28,Asia,Appliances,57,25994.85,22875.468
TRX01650,2026-05-06,North America,Books,7,202.93,175.73738
TRX01651,2026-02-06,Asia,Software,95,20496.25,18036.7
TRX01652,2026-02-26,Europe,Clothing,38,18860.92,15258.484279999999
TRX01653,2026-06-30,Asia,Appliances,32,3600.64,3168.5632
TRX01654,2026-02-02,Australia,Furniture,41,12197.5,11002.145
TRX01655,2026-04-16,South America,Appliances,0,7051.2,6155.6975999999995
TRX01656,2026-04-19,North America,Clothing,52,29812.12,25817.295919999997
TRX01657,2026-06-02,South America,Books,100,51317.0,44799.741
TRX01658,2026-03-07,Asia,Food,76,41327.28,36368.0064
TRX01659,2026-06-17,South America,Food,49,27064.66,23627.44818
TRX01660,2026-03-14,Australia,Clothing,84,45832.92,41341.29384
TRX01661,2026-02-22,Asia,Toys,115,73092.85,64321.708000000006
TRX01662,2026-06-23,Asia,Toys,21,12206.25,10741.5
TRX01663,2026-03-06,North America,Appliances,48,36453.12,31568.401920000004
TRX01664,2026-06-20,Africa,Food,139,69794.68,58138.96844
TRX01665,2026-04-01,Asia,Electronics,51,11820.27,10401.8376
TRX01666,2026-02-19,Africa,Appliances,54,28921.86,24091.90938
TRX01667,2026-06-12,Asia,Books,86,62984.68,55426.5184
TRX01668,2026-05-29,Australia,Food,95,51922.25,46833.8695
TRX01669,2026-04-28,South America,Furniture,27,14530.32,12684.96936
TRX01670,2026-03-28,North America,Software,44,20570.0,17813.62
TRX01671,2026-05-17,Africa,Food,55,9705.3,8084.5149
TRX01672,2026-06-20,Europe,Books,136,108545.68,87813.45512
TRX01673,2026-05-24,Unknown_Region,Books,0,25180.32,25180.32
TRX01674,2026-06-05,Asia,Clothing,21,15970.29,14053.855200000002
TRX01675,2026-03-27,North America,Electronics,100,39468.0,34179.288
TRX01676,2026-03-24,Australia,Electronics,56,10585.68,9548.28336
TRX01677,2026-06-20,Africa,Clothing,10,4229.4,3523.0901999999996
TRX01678,2026-01-19,Africa,Food,113,69793.32,58137.83556000001
TRX01679,2026-02-03,Europe,Food,142,106883.4,86468.6706
TRX01680,2026-05-03,Australia,Electronics,88,20203.04,18223.14208
TRX01681,2026-06-13,Asia,Software,39,7085.13,6234.9144
TRX01682,2026-06-12,North America,Software,22,8051.34,6972.46044
TRX01683,2026-01-22,Unknown_Region,Clothing,0,20354.61,20354.61
TRX01684,2026-06-07,Australia,Food,126,20854.26,18810.54252
TRX01685,2026-03-20,Asia,Clothing,63,13357.26,11754.3888
TRX01686,2026-06-13,South America,Food,86,40193.82,35089.20486
TRX01687,2026-05-26,Africa,Clothing,137,33521.16,27923.126280000004
TRX01688,2026-04-01,Africa,Furniture,79,0,0.0
TRX01689,2026-01-23,South America,Software,39,11389.95,9943.426350000002
TRX01690,2026-04-29,Africa,Furniture,0,28587.5,23813.3875
TRX01691,2026-04-21,Australia,Appliances,106,9411.74,8489.38948
TRX01692,2026-05-28,Asia,Food,137,88876.01,78210.8888
TRX01693,2026-02-28,Asia,Appliances,130,58961.5,51886.12
TRX01694,2026-04-01,North America,Food,41,15137.2,13108.815200000001
TRX01695,2026-06-11,Asia,Furniture,65,48665.5,42825.64
TRX01696,2026-06-19,Africa,Books,32,12402.88,10331.59904
TRX01697,2026-02-01,Asia,Appliances,29,20088.01,17677.4488
TRX01698,2026-06-30,Australia,Toys,11,7742.68,6983.89736
TRX01699,2026-04-28,Africa,Appliances,148,67828.4,56501.057199999996
TRX01700,2026-03-02,Africa,Clothing,124,31158.72,25955.213760000002
TRX01701,2026-04-23,Africa,Furniture,109,69405.75,57814.98975
TRX01702,2026-04-11,Europe,Clothing,144,58926.24,47671.32816
TRX01703,2026-06-10,Europe,Furniture,28,8531.32,6901.83788
TRX01704,2026-04-20,Europe,Clothing,8,4135.44,3345.5709599999996
TRX01705,2026-03-01,North America,Clothing,50,13266.5,11488.789
TRX01706,2026-05-19,Asia,Clothing,114,56962.38,50126.8944
TRX01707,2026-02-18,South America,Food,69,23631.12,20629.96776
TRX01708,2026-06-09,Asia,Electronics,0,23621.07,20786.5416
TRX01709,2026-03-07,Australia,Furniture,0,24093.65,21732.4723
TRX01710,2026-02-07,Africa,Toys,9,6738.75,5613.37875
TRX01711,2026-06-05,North America,Appliances,150,2455.5,2126.4629999999997
TRX01712,2026-04-18,North America,Toys,86,0,0.0
TRX01713,2026-04-10,South America,Furniture,84,6995.52,6107.08896
TRX01714,2026-05-11,Africa,Food,103,78340.77,65257.861410000005
TRX01715,2026-05-16,Asia,Food,128,58261.76,51270.3488
TRX01716,2026-06-07,Europe,Appliances,76,38285.0,30972.565
TRX01717,2026-04-18,Africa,Electronics,12,6685.68,5569.17144
TRX01718,2026-05-18,North America,Toys,99,28852.56,24986.31696
TRX01719,2026-02-23,Asia,Clothing,17,11448.31,10074.5128
TRX01720,2026-06-08,Africa,Books,126,74770.92,62284.17636
TRX01721,2026-03-21,Australia,Electronics,32,2640.96,2382.14592
TRX01722,2026-02-19,Africa,Toys,148,93515.28,77898.22824
TRX01723,2026-04-13,Asia,Appliances,145,97687.95,85965.396
TRX01724,2026-02-06,North America,Books,82,29158.38,25251.15708
TRX01725,2026-04-12,Asia,Electronics,66,32491.8,28592.784
TRX01726,2026-01-28,Asia,Software,59,25748.78,22658.9264
TRX01727,2026-01-28,North America,Food,4,1402.28,1214.37448
TRX01728,2026-02-10,North America,Books,45,0,0.0
TRX01729,2026-06-08,Europe,Appliances,64,31560.96,25532.816639999997
TRX01730,2026-03-29,South America,Clothing,12,8328.0,7270.344
TRX01731,2026-04-28,Australia,Books,147,65404.71,58995.04842
TRX01732,2026-06-15,Africa,Furniture,97,54527.58,45421.474140000006
TRX01733,2026-04-09,South America,Furniture,150,0,0.0
TRX01734,2026-01-18,Europe,Food,71,13061.87,10567.05283
TRX01735,2026-03-19,North America,Toys,26,17466.8,15126.2488
TRX01736,2026-02-05,Africa,Food,6,162.18,135.09594
TRX01737,2026-02-19,Australia,Furniture,68,16707.6,15070.2552
TRX01738,2026-02-03,Europe,Food,77,22175.23,17939.76107
TRX01739,2026-04-11,North America,Electronics,46,34125.1,29552.3366
TRX01740,2026-03-06,Asia,Food,91,21247.59,18697.8792
TRX01741,2026-06-16,Australia,Software,9,5465.07,4929.49314
TRX01742,2026-03-07,North America,Clothing,47,19421.81,16819.28746
TRX01743,2026-05-17,Asia,Appliances,130,96262.4,84710.912
TRX01744,2026-05-25,South America,Electronics,129,65444.28,57132.85644
TRX01745,2026-01-20,South America,Electronics,55,19938.6,17406.3978
TRX01746,2026-05-17,Australia,Electronics,87,67016.1,60448.52220000001
TRX01747,2026-04-29,North America,Food,13,8242.0,7137.572
TRX01748,2026-01-11,Africa,Food,68,5843.92,4867.985360000001
TRX01749,2026-06-01,Europe,Software,20,4432.4,3585.8115999999995
TRX01750,2026-06-27,Europe,Furniture,117,27160.38,21972.74742
TRX01751,2026-05-03,Asia,Food,79,24869.2,21884.896
TRX01752,2026-02-05,Asia,Appliances,24,746.4,656.832
TRX01753,2026-03-14,Asia,Furniture,27,10769.76,9477.3888
TRX01754,2026-01-05,Australia,Furniture,50,33987.5,30656.725
TRX01755,2026-04-04,North America,Software,83,38814.12,33613.02792
TRX01756,2026-01-11,South America,Software,129,49637.91,43333.895430000004
TRX01757,2026-02-25,South America,Furniture,57,27499.65,24007.194450000003
TRX01758,2026-06-24,Australia,Books,125,0,0.0
TRX01759,2026-01-03,North America,Electronics,110,23042.8,19955.0648
TRX01760,2026-03-26,Europe,Food,65,47751.6,38631.0444
TRX01761,2026-04-02,South America,Food,29,3015.42,2632.46166
TRX01762,2026-04-20,Australia,Food,102,44408.76,40056.70152
TRX01763,2026-04-06,Europe,Appliances,98,9582.44,7752.1939600000005
TRX01764,2026-01-27,South America,Clothing,89,11971.39,10451.02347
TRX01765,2026-02-21,Europe,Books,91,8119.93,6569.02337
TRX01766,2026-06-23,Europe,Electronics,70,43927.1,35537.0239
TRX01767,2026-05-22,Asia,Food,9,5853.42,5151.0096
TRX01768,2026-05-04,Australia,Toys,140,30182.6,27224.705199999997
TRX01769,2026-02-06,Australia,Books,36,0,0.0
TRX01770,2026-02-17,Australia,Appliances,101,43451.21,39192.99142
TRX01771,2026-03-25,North America,Electronics,34,2071.28,1793.7284800000002
TRX01772,2026-03-15,Africa,Furniture,138,83365.8,69443.7114
TRX01773,2026-05-02,Asia,Toys,5,691.5,608.52
TRX01774,2026-05-31,Asia,Clothing,102,1659.54,1460.3952
TRX01775,2026-01-27,Europe,Books,79,53473.52,43260.077679999995
TRX01776,2026-04-16,Europe,Books,127,93151.96,75359.93564000001
TRX01777,2026-05-23,Africa,Toys,0,34069.62,28379.99346
TRX01778,2026-04-23,North America,Software,52,27252.16,23600.37056
TRX01779,2026-02-13,Asia,Software,0,17908.14,15759.163199999999
TRX01780,2026-03-15,South America,Food,95,55096.2,48098.982599999996
TRX01781,2026-04-22,Africa,Furniture,75,51633.0,43010.289000000004
TRX01782,2026-01-02,Australia,Food,13,6666.01,6012.74102
TRX01783,2026-01-24,Africa,Clothing,104,38849.2,32361.383599999997
TRX01784,2026-03-11,North America,Software,135,55490.4,48054.6864
TRX01785,2026-02-03,South America,Toys,87,61708.23,53871.284790000005
TRX01786,2026-04-30,Europe,Books,94,47586.56,38497.52704
TRX01787,2026-04-12,Africa,Appliances,40,20870.0,17384.71
TRX01788,2026-05-28,Europe,Furniture,130,13542.1,10955.5589
TRX01789,2026-01-13,Europe,Appliances,82,60810.38,49195.59742
TRX01790,2026-03-31,Africa,Furniture,37,8260.25,6880.78825
TRX01791,2026-01-02,Asia,Electronics,32,21576.0,18986.88
TRX01792,2026-06-19,North America,Appliances,40,25365.6,21966.6096
TRX01793,2026-01-30,South America,Books,9,2860.56,2497.26888
TRX01794,2026-05-28,South America,Clothing,120,91543.2,79917.2136
TRX01795,2026-03-20,Africa,Furniture,113,59731.8,49756.589400000004
TRX01796,2026-06-13,Australia,Appliances,117,92653.47,83573.42994
TRX01797,2026-04-20,Australia,Clothing,138,89802.12,81001.51224
TRX01798,2026-04-06,North America,Food,0,16382.34,14187.10644
TRX01799,2026-02-10,South America,Software,68,50959.2,44487.38159999999
TRX01800,2026-02-08,Asia,Books,40,5794.4,5099.072
TRX01801,2026-06-16,Africa,Books,42,5894.28,4909.93524
TRX01802,2026-01-30,Asia,Software,24,12271.92,10799.2896
TRX01803,2026-03-30,Unknown_Region,Food,15,7471.2,7471.2
TRX01804,2026-02-18,Asia,Toys,61,4496.92,3957.2896
TRX01805,2026-04-14,North America,Furniture,75,19391.25,16792.8225
TRX01806,2026-03-25,North America,Software,4,882.04,763.84664
TRX01807,2026-01-29,Australia,Clothing,53,20527.43,18515.741860000002
TRX01808,2026-06-08,North America,Toys,112,69623.68,60294.10687999999
TRX01809,2026-02-27,Australia,Furniture,62,0,0.0
TRX01810,2026-02-23,Australia,Toys,16,3431.36,3095.0867200000002
TRX01811,2026-03-15,South America,Food,37,16368.43,14289.63939
TRX01812,2026-03-14,North America,Books,45,2694.6,2333.5236
TRX01813,2026-02-10,Africa,Books,117,80852.85,67350.42405
TRX01814,2026-02-03,North America,Books,86,10922.0,9458.452
TRX01815,2026-02-06,Europe,Appliances,80,61720.0,49931.479999999996
TRX01816,2026-01-01,Australia,Software,7,5479.53,4942.536059999999
TRX01817,2026-02-15,Europe,Software,38,22219.36,17975.46224
TRX01818,2026-04-30,Europe,Clothing,117,13070.07,10573.68663
TRX01819,2026-06-10,South America,Toys,73,10398.12,9077.55876
TRX01820,2026-02-24,Europe,Clothing,150,70638.0,57146.142
TRX01821,2026-06-16,Asia,Food,146,103784.1,91330.008
TRX01822,2026-06-22,North America,Software,62,49029.6,42459.6336
TRX01823,2026-01-14,Australia,Appliances,70,13328.7,12022.4874
TRX01824,2026-04-03,Europe,Toys,36,8206.92,6639.39828
TRX01825,2026-05-21,Australia,Appliances,67,27987.24,25244.49048
TRX01826,2026-06-16,Asia,Books,138,73769.28,64916.9664
TRX01827,2026-02-19,Africa,Software,95,74230.15,61833.714949999994
TRX01828,2026-05-17,Asia,Software,124,62498.48,54998.6624
TRX01829,2026-04-20,Europe,Appliances,82,18983.82,15357.91038
TRX01830,2026-06-30,Africa,Food,106,28737.66,23938.47078
TRX01831,2026-01-09,Africa,Toys,109,75748.46,63098.46718000001
TRX01832,2026-04-22,Africa,Software,119,72391.27,60301.927910000006
TRX01833,2026-02-07,Africa,Toys,56,20848.8,17367.0504
TRX01834,2026-05-16,North America,Software,112,72569.28,62844.99648
TRX01835,2026-01-25,Australia,Software,0,22765.38,20534.372760000002
TRX01836,2026-05-02,Australia,Appliances,137,91246.11,82303.99122
TRX01837,2026-03-01,Europe,Electronics,18,5224.14,4226.32926
TRX01838,2026-03-22,Africa,Electronics,2,1153.72,961.04876
TRX01839,2026-06-19,Europe,Appliances,91,26572.0,21496.748
TRX01840,2026-06-07,South America,Toys,46,24208.88,21134.35224
TRX01841,2026-06-18,Europe,Electronics,56,30537.92,24705.177279999996
TRX01842,2026-06-27,Europe,Food,15,9322.05,7541.538449999999
TRX01843,2026-06-10,Australia,Electronics,67,23149.84,20881.15568
TRX01844,2026-06-23,Africa,Appliances,0,37701.04,31404.96632
TRX01845,2026-04-15,Australia,Furniture,135,85058.1,76722.4062
TRX01846,2026-05-31,Europe,Electronics,54,40264.02,32573.592179999996
TRX01847,2026-03-23,South America,Furniture,112,85421.28,74572.77744
TRX01848,2026-02-09,North America,Clothing,149,57570.62,49856.15692
TRX01849,2026-05-05,North America,Clothing,130,12415.0,10751.39
TRX01850,2026-02-13,Europe,Appliances,135,36305.55,29371.189950000004
TRX01851,2026-01-06,North America,Software,77,23261.7,20144.6322
TRX01852,2026-03-23,Australia,Software,62,40066.26,36139.766520000005
TRX01853,2026-01-03,Africa,Clothing,6,451.44,376.04952000000003
TRX01854,2026-06-05,Africa,Books,133,0,0.0
TRX01855,2026-05-28,Australia,Electronics,36,22938.48,20690.50896
TRX01856,2026-02-17,Europe,Food,133,87742.76,70983.89284
TRX01857,2026-03-16,South America,Toys,80,4680.0,4085.64
TRX01858,2026-04-05,Asia,Toys,2,1393.54,1226.3152
TRX01859,2026-03-20,Africa,Software,134,0,0.0
TRX01860,2026-02-24,Europe,Clothing,117,68559.66,55464.76494
TRX01861,2026-03-05,Australia,Toys,125,53585.0,48333.67
TRX01862,2026-03-16,Europe,Software,22,3805.78,3078.87602
TRX01863,2026-06-18,South America,Food,52,27642.68,24132.05964
TRX01864,2026-06-11,Africa,Toys,55,10235.5,8526.1715
TRX01865,2026-06-25,Australia,Appliances,75,38026.5,34299.903
TRX01866,2026-06-14,Asia,Food,127,72434.45,63742.316
TRX01867,2026-03-01,North America,Appliances,91,70306.6,60885.515600000006
TRX01868,2026-03-18,Europe,Food,14,1020.88,825.89192
TRX01869,2026-04-02,Africa,Toys,44,15609.44,13002.66352
TRX01870,2026-05-19,Asia,Appliances,142,110200.52,96976.45760000001
TRX01871,2026-04-22,Australia,Furniture,49,30625.49,27624.191980000003
TRX01872,2026-01-14,Australia,Clothing,138,108087.12,97494.58223999999
TRX01873,2026-06-11,South America,Electronics,9,1643.85,1435.08105
TRX01874,2026-03-26,North America,Toys,48,25145.76,21776.22816
TRX01875,2026-01-27,North America,Furniture,120,42688.8,36968.5008
TRX01876,2026-03-27,North America,Appliances,78,10766.34,9323.65044
TRX01877,2026-05-15,Africa,Software,70,51695.0,43061.935
TRX01878,2026-04-19,Asia,Toys,48,11721.12,10314.5856
TRX01879,2026-05-24,Asia,Books,102,36136.56,31800.1728
TRX01880,2026-03-09,Australia,Toys,122,21392.7,19296.2154
TRX01881,2026-03-23,Africa,Electronics,54,23707.08,19747.99764
TRX01882,2026-05-08,Europe,Electronics,62,36304.72,29370.51848
TRX01883,2026-02-20,Europe,Software,117,41217.93,33345.30537
TRX01884,2026-06-20,Asia,Furniture,119,59848.67,52666.8296
TRX01885,2026-01-18,Africa,Software,95,1804.05,1502.77365
TRX01886,2026-03-29,Australia,Appliances,145,0,0.0
TRX01887,2026-03-24,Africa,Appliances,99,72412.56,60319.66248
TRX01888,2026-02-05,Asia,Appliances,94,0,0.0
TRX01889,2026-05-03,Europe,Electronics,86,13166.6,10651.7794
TRX01890,2026-01-13,South America,Software,14,2226.14,1943.42022
TRX01891,2026-04-28,Australia,Software,93,30494.7,27506.2194
TRX01892,2026-06-28,Europe,Food,51,5559.51,4497.64359
TRX01893,2026-05-04,South America,Furniture,36,22235.76,19411.818479999998
TRX01894,2026-02-22,North America,Clothing,108,55384.56,47963.028959999996
TRX01895,2026-01-06,Asia,Appliances,122,35994.88,31675.494399999996
TRX01896,2026-02-26,Asia,Books,0,719.76,633.3888
TRX01897,2026-06-13,Asia,Food,36,26399.52,23231.5776
TRX01898,2026-06-30,Australia,Software,128,36377.6,32812.595199999996
TRX01899,2026-04-30,North America,Toys,114,18825.96,16303.281359999999
TRX01900,2026-02-01,Africa,Toys,110,65076.0,54208.308000000005
TRX01901,2026-03-08,Europe,Furniture,90,47129.4,38127.6846
TRX01902,2026-06-07,Asia,Clothing,7,1067.29,939.2152
TRX01903,2026-01-15,Asia,Appliances,38,27272.98,24000.2224
TRX01904,2026-03-17,Africa,Food,139,41604.09,34656.20697
TRX01905,2026-06-09,Africa,Furniture,138,89757.96,74768.38068
TRX01906,2026-01-16,South America,Toys,147,60828.6,53103.3678
TRX01907,2026-06-22,Africa,Toys,104,12422.8,10348.1924
TRX01908,2026-02-08,Asia,Food,100,0,0.0
TRX01909,2026-01-29,Africa,Food,80,9711.2,8089.429600000001
TRX01910,2026-06-02,Asia,Food,126,55578.6,48909.168
TRX01911,2026-02-15,Australia,Software,30,2299.8,2074.4196
TRX01912,2026-06-14,Asia,Appliances,31,4140.05,3643.244
TRX01913,2026-03-31,North America,Clothing,137,85259.21,73834.47586
TRX01914,2026-03-11,Africa,Appliances,96,58446.72,48686.11776
TRX01915,2026-04-15,Asia,Furniture,138,3892.98,3425.8224
TRX01916,2026-05-05,Europe,Books,84,0,0.0
TRX01917,2026-01-07,North America,Electronics,0,24603.89,21306.96874
TRX01918,2026-01-12,Australia,Clothing,62,27058.66,24406.91132
TRX01919,2026-04-19,Asia,Books,32,12459.2,10964.096000000001
TRX01920,2026-06-14,South America,Appliances,143,92003.34,80318.91582
TRX01921,2026-03-26,Europe,Books,121,18919.56,15305.924040000002
TRX01922,2026-05-15,Asia,Electronics,9,0,0.0
TRX01923,2026-04-12,Asia,Furniture,131,18114.68,15940.9184
TRX01924,2026-05-12,Asia,Toys,140,83003.2,73042.81599999999
TRX01925,2026-05-03,Africa,Software,23,2602.22,2167.6492599999997
TRX01926,2026-02-07,Europe,Software,147,31719.66,25661.20494
TRX01927,2026-01-02,North America,Toys,103,43577.24,37737.889839999996
TRX01928,2026-05-22,Africa,Furniture,142,94830.44,78993.75652000001
TRX01929,2026-06-01,Asia,Clothing,27,18950.49,16676.431200000003
TRX01930,2026-03-19,Africa,Food,44,19162.88,15962.67904
TRX01931,2026-06-17,Australia,Appliances,26,9473.62,8545.205240000001
TRX01932,2026-05-26,Europe,Food,46,36748.02,29729.148179999997
TRX01933,2026-05-29,Africa,Electronics,96,23398.08,19490.60064
TRX01934,2026-01-09,North America,Books,48,5590.56,4841.42496
TRX01935,2026-02-01,South America,Appliances,71,37567.52,32796.44495999999
TRX01936,2026-03-05,Europe,Food,97,28847.8,23337.870199999998
TRX01937,2026-05-23,South America,Toys,50,33111.5,28906.339500000002
TRX01938,2026-05-21,Europe,Toys,108,75699.36,61240.78224
TRX01939,2026-03-30,North America,Books,135,83128.95,71989.6707
TRX01940,2026-03-12,Africa,Furniture,4,761.28,634.14624
TRX01941,2026-02-05,Europe,Toys,106,0,0.0
TRX01942,2026-03-12,North America,Clothing,20,12282.2,10636.3852
TRX01943,2026-01-14,North America,Clothing,37,6553.44,5675.279039999999
TRX01944,2026-04-20,Asia,Clothing,145,89863.75,79080.1
TRX01945,2026-02-04,North America,Software,22,2694.78,2333.6794800000002
TRX01946,2026-05-26,Europe,Toys,127,66358.77,53684.24493
TRX01947,2026-04-30,Asia,Software,87,10977.66,9660.3408
TRX01948,2026-03-07,South America,Books,39,19253.13,16807.982490000002
TRX01949,2026-03-04,North America,Books,106,72697.98,62956.450679999994
TRX01950,2026-02-28,South America,Food,148,29739.12,25962.25176
TRX01951,2026-03-03,Africa,Books,1,566.21,471.65293
TRX01952,2026-04-03,South America,Furniture,119,30032.03,26217.96219
TRX01953,2026-02-06,Australia,Books,17,504.56,455.11312
TRX01954,2026-03-25,Africa,Software,112,41689.76,34727.570080000005
TRX01955,2026-01-02,Europe,Furniture,40,26760.0,21648.84
TRX01956,2026-06-29,North America,Toys,116,16086.88,13931.23808
TRX01957,2026-06-26,North America,Books,73,3265.29,2827.74114
TRX01958,2026-05-29,North America,Furniture,33,8002.5,6930.165
TRX01959,2026-06-25,Asia,Electronics,96,48958.08,43083.110400000005
TRX01960,2026-04-16,Africa,Software,48,23173.44,19303.47552
TRX01961,2026-03-15,Asia,Books,88,65328.56,57489.1328
TRX01962,2026-06-07,Africa,Food,129,29571.96,24633.44268
TRX01963,2026-01-05,Asia,Books,102,10595.76,9324.2688
TRX01964,2026-04-24,Asia,Books,0,5976.88,5259.6544
TRX01965,2026-05-23,Europe,Books,5,0,0.0
TRX01966,2026-05-24,Australia,Appliances,0,3003.0,2708.706
TRX01967,2026-06-17,North America,Food,114,47325.96,40984.28136
TRX01968,2026-04-02,North America,Toys,75,10048.5,8702.001
TRX01969,2026-05-27,Australia,Furniture,8,705.44,636.3068800000001
TRX01970,2026-03-16,Australia,Clothing,92,2484.92,2241.39784
TRX01971,2026-01-19,North America,Appliances,32,22548.16,19526.70656
TRX01972,2026-03-19,Europe,Toys,22,872.08,705.5127200000001
TRX01973,2026-06-12,Europe,Furniture,29,2659.88,2151.84292
TRX01974,2026-06-26,Europe,Appliances,116,0,0.0
TRX01975,2026-03-29,North America,Food,127,28521.66,24699.75756
TRX01976,2026-02-17,Asia,Furniture,69,1943.73,1710.4824
TRX01977,2026-01-19,South America,Clothing,116,81021.36,70731.64728
TRX01978,2026-05-12,Africa,Clothing,43,7650.56,6372.916480000001
TRX01979,2026-05-10,North America,Software,84,50242.92,43510.36872
TRX01980,2026-04-03,Australia,Electronics,82,15698.9,14160.407799999999
TRX01981,2026-06-03,Asia,Food,57,7444.2,6550.896
TRX01982,2026-05-21,North America,Clothing,91,42615.3,36904.8498
TRX01983,2026-05-14,Australia,Appliances,35,5253.85,4738.9727
TRX01984,2026-04-29,Africa,Toys,144,60589.44,50471.003520000006
TRX01985,2026-01-02,North America,Clothing,56,14509.04,12564.82864
TRX01986,2026-03-22,Asia,Toys,101,36680.17,32278.5496
TRX01987,2026-06-09,Asia,Books,12,3278.52,2885.0976
TRX01988,2026-03-05,North America,Furniture,19,6950.2,6018.8732
TRX01989,2026-02-07,Australia,Food,133,41232.66,37191.85932
TRX01990,2026-04-13,South America,Appliances,101,61969.56,54099.425879999995
TRX01991,2026-01-19,South America,Toys,143,86895.38,75859.66674
TRX01992,2026-03-04,Asia,Software,68,36516.0,32134.08
TRX01993,2026-01-24,South America,Software,69,21977.19,19186.08687
TRX01994,2026-06-23,Europe,Toys,13,5624.32,4550.07488
TRX01995,2026-02-11,Europe,Clothing,114,15333.0,12404.397
TRX01996,2026-05-29,Asia,Food,141,87418.59,76928.35919999999
TRX01997,2026-04-03,Australia,Appliances,102,42119.88,37992.13176
TRX01998,2026-06-30,Europe,Toys,0,41357.68,33458.36312
TRX01999,2026-03-05,Asia,Appliances,122,3426.98,3015.7424
TRX02000,2026-03-18,Asia,Furniture,50,23534.5,20710.36
TRX02001,2026-05-30,Asia,Electronics,75,16105.5,14172.84
TRX02002,2026-04-24,Asia,Appliances,32,14031.04,12347.315200000001
TRX02003,2026-06-26,Europe,Toys,122,45598.72,36889.364480000004
TRX02004,2026-06-03,South America,Appliances,94,46107.0,40251.411
TRX02005,2026-01-31,Europe,Software,17,10219.04,8267.203360000001
TRX02006,2026-05-24,Asia,Clothing,21,6705.72,5901.033600000001
TRX02007,2026-04-24,South America,Toys,18,14116.68,12323.861640000001
TRX02008,2026-01-08,Europe,Furniture,104,14277.12,11550.19008
TRX02009,2026-03-13,South America,Furniture,63,21953.61,19165.50153
TRX02010,2026-02-24,South America,Food,88,20265.52,17691.79896
TRX02011,2026-04-02,Europe,Software,71,4472.29,3618.08261
TRX02012,2026-04-01,South America,Electronics,0,15753.78,13753.04994
TRX02013,2026-03-20,Africa,Clothing,64,25711.36,21417.56288
TRX02014,2026-02-20,Asia,Appliances,116,0,0.0
TRX02015,2026-04-18,Africa,Clothing,29,6259.07,5213.80531
TRX02016,2026-03-14,South America,Clothing,29,6955.36,6072.02928
TRX02017,2026-03-28,South America,Electronics,87,38909.01,33967.56573
TRX02018,2026-06-14,Asia,Electronics,69,19311.72,16994.3136
TRX02019,2026-01-24,South America,Food,38,9922.56,8662.39488
TRX02020,2026-02-15,North America,Books,81,0,0.0
TRX02021,2026-04-09,Europe,Food,34,4723.28,3821.13352
TRX02022,2026-05-29,Asia,Software,146,30382.6,26736.688
TRX02023,2026-04-26,Europe,Food,63,23497.74,19009.67166
TRX02024,2026-01-08,Africa,Food,13,6443.58,5367.5021400000005
TRX02025,2026-05-06,Australia,Clothing,10,3485.1,3143.5602
TRX02026,2026-04-16,Unknown_Region,Books,54,14447.7,14447.7
TRX02027,2026-06-18,Asia,Toys,105,60351.9,53109.672
TRX02028,2026-04-15,Africa,Books,43,11582.05,9647.84765
TRX02029,2026-06-21,South America,Food,9,313.74,273.89502
TRX02030,2026-01-23,Australia,Furniture,78,32651.58,29451.72516
TRX02031,2026-03-16,Australia,Software,82,16977.28,15313.506559999998
TRX02032,2026-06-22,North America,Appliances,67,34668.48,30022.903680000003
TRX02033,2026-01-27,North America,Software,23,2887.65,2500.7049
TRX02034,2026-01-14,Europe,Software,3,699.24,565.68516
TRX02035,2026-01-28,Europe,Appliances,0,1973.44,1596.51296
TRX02036,2026-05-18,Australia,Clothing,25,10099.25,9109.5235
TRX02037,2026-03-23,Asia,Furniture,39,11926.98,10495.7424
TRX02038,2026-01-17,Australia,Food,137,45834.72,41342.917440000005
TRX02039,2026-05-19,Australia,Books,4,2353.64,2122.98328
TRX02040,2026-06-20,Europe,Electronics,28,13006.84,10522.53356
TRX02041,2026-06-01,Africa,Toys,12,2875.44,2395.24152
TRX02042,2026-04-14,Europe,Food,67,21337.49,17262.029410000003
TRX02043,2026-06-29,South America,Food,28,20093.08,17541.258840000002
TRX02044,2026-06-02,Asia,Furniture,134,73411.9,64602.471999999994
TRX02045,2026-03-08,South America,Toys,14,10667.02,9312.30846
TRX02046,2026-01-20,North America,Electronics,149,70648.35,61181.4711
TRX02047,2026-06-10,Africa,Toys,108,12508.56,10419.63048
TRX02048,2026-01-10,Africa,Books,32,21326.72,17765.157760000002
TRX02049,2026-02-11,Africa,Books,26,11592.36,9656.43588
TRX02050,2026-06-17,Africa,Software,0,2317.49,1930.4691699999998
TRX02051,2026-02-03,Asia,Books,132,4802.16,4225.900799999999
TRX02052,2026-05-19,Australia,Books,71,38281.07,34529.52514
TRX02053,2026-05-24,Europe,Clothing,0,13713.56,11094.27004
TRX02054,2026-04-11,Africa,Toys,148,64399.24,53644.56692
TRX02055,2026-04-11,South America,Appliances,88,31369.36,27385.45128
TRX02056,2026-04-09,South America,Food,44,21805.96,19036.60308
TRX02057,2026-05-11,Unknown_Region,Furniture,109,79579.81,79579.81
TRX02058,2026-05-24,Asia,Toys,106,17786.8,15652.384
TRX02059,2026-05-08,Australia,Software,47,28318.91,25543.65682
